,price,rooms,area,location1,market,households_qty_per_location,rooms_per_households_qty,market_per_households_qty
50,675000.0,2,65.0,Śródmieście,secondary,804,0.24875621890547264,0.4092039800995025
51,569000.0,2,46.4,Psie Pole,primary,1233,0.16220600162206003,0.6796431467964315
52,839711.0,3,70.82,Stare Miasto,primary,1133,0.264783759929391,0.5710503089143866
53,729999.0,3,69.02,Stare Miasto,secondary,1133,0.264783759929391,0.5710503089143866
54,626000.0,2,57.2,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
55,444000.0,2,47.15,Psie Pole,primary,1233,0.16220600162206003,0.6796431467964315
56,599000.0,3,52.0,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
57,689000.0,2,38.32,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
58,654192.0,2,51.92,Fabryczna,primary,1211,0.16515276630883566,0.4624277456647399
59,913104.0,4,90.13,Krzyki,primary,1802,0.22197558268590456,0.5477247502774695
60,665000.0,3,60.1,Fabryczna,primary,1211,0.2477291494632535,0.4624277456647399
61,399609.0,2,39.58,Krzyki,primary,1802,0.11098779134295228,0.5477247502774695
62,840000.0,3,69.5,Stare Miasto,secondary,1133,0.264783759929391,0.5710503089143866
63,669000.0,3,63.0,Śródmieście,secondary,804,0.3731343283582089,0.4092039800995025
64,510000.0,2,42.97,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
65,593170.0,2,44.6,Krzyki,primary,1802,0.11098779134295228,0.5477247502774695
66,747810.0,4,71.22,Fabryczna,primary,1211,0.3303055326176713,0.4624277456647399
67,715000.0,2,46.66,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
68,800000.0,3,70.0,Psie Pole,secondary,1233,0.24330900243309003,0.6796431467964315
69,683952.0,1,34.14,Śródmieście,primary,804,0.12437810945273632,0.4092039800995025
70,578085.0,2,45.34,Krzyki,primary,1802,0.11098779134295228,0.5477247502774695
71,674560.0,2,48.02,Psie Pole,primary,1233,0.16220600162206003,0.6796431467964315
72,479000.0,2,46.0,Śródmieście,secondary,804,0.24875621890547264,0.4092039800995025
73,470000.0,2,42.9,Psie Pole,primary,1233,0.16220600162206003,0.6796431467964315
74,635000.0,3,66.7,Fabryczna,secondary,1211,0.2477291494632535,0.4624277456647399
75,789646.0,4,55.22,Śródmieście,primary,804,0.4975124378109453,0.4092039800995025
76,990000.0,4,77.6,Fabryczna,secondary,1211,0.3303055326176713,0.4624277456647399
77,850000.0,3,63.0,Fabryczna,secondary,1211,0.2477291494632535,0.4624277456647399
78,699600.0,2,53.0,Śródmieście,primary,804,0.24875621890547264,0.4092039800995025
79,629000.0,4,63.0,Psie Pole,secondary,1233,0.32441200324412006,0.6796431467964315
80,520000.0,2,37.0,Fabryczna,secondary,1211,0.16515276630883566,0.4624277456647399
81,985000.0,3,57.0,Stare Miasto,secondary,1133,0.264783759929391,0.5710503089143866
82,499900.0,2,46.0,Fabryczna,secondary,1211,0.16515276630883566,0.4624277456647399
83,549000.0,3,46.85,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
84,512900.0,3,47.2,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
85,711212.0,2,41.79,Stare Miasto,primary,1133,0.176522506619594,0.5710503089143866
86,499000.0,2,48.0,Fabryczna,secondary,1211,0.16515276630883566,0.4624277456647399
87,615000.0,3,64.02,Śródmieście,secondary,804,0.3731343283582089,0.4092039800995025
88,578900.0,2,39.0,Stare Miasto,primary,1133,0.176522506619594,0.5710503089143866
89,648888.0,3,56.92,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
90,718283.0,2,39.45,Stare Miasto,primary,1133,0.176522506619594,0.5710503089143866
91,410000.0,2,38.0,Śródmieście,secondary,804,0.24875621890547264,0.4092039800995025
92,880000.0,3,65.0,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
93,538508.0,2,44.14,Krzyki,primary,1802,0.11098779134295228,0.5477247502774695
94,465000.0,2,37.0,Fabryczna,secondary,1211,0.16515276630883566,0.4624277456647399
95,797076.0,3,63.26,Fabryczna,primary,1211,0.2477291494632535,0.4624277456647399
96,649000.0,3,64.4,Fabryczna,secondary,1211,0.2477291494632535,0.4624277456647399
97,929000.0,3,64.5,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
98,810000.0,3,53.9,Śródmieście,primary,804,0.3731343283582089,0.4092039800995025
99,410000.0,2,37.56,Fabryczna,secondary,1211,0.16515276630883566,0.4624277456647399
100,722370.0,3,65.67,Fabryczna,primary,1211,0.2477291494632535,0.4624277456647399
101,560000.0,2,49.23,Fabryczna,secondary,1211,0.16515276630883566,0.4624277456647399
102,538509.0,4,61.16,Krzyki,primary,1802,0.22197558268590456,0.5477247502774695
103,839000.0,2,44.95,Śródmieście,secondary,804,0.24875621890547264,0.4092039800995025
104,520000.0,1,43.96,Stare Miasto,secondary,1133,0.088261253309797,0.5710503089143866
105,399000.0,2,34.0,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
106,639000.0,3,50.97,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
107,652500.0,3,52.2,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
108,599000.0,2,48.17,Stare Miasto,primary,1133,0.176522506619594,0.5710503089143866
109,678912.0,1,38.52,Stare Miasto,primary,1133,0.088261253309797,0.5710503089143866
110,669000.0,3,51.02,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
111,750000.0,4,80.0,Stare Miasto,secondary,1133,0.353045013239188,0.5710503089143866
112,499000.0,2,45.0,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
113,690000.0,3,66.0,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
114,719000.0,3,58.1,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
115,718284.0,2,39.45,Stare Miasto,primary,1133,0.176522506619594,0.5710503089143866
116,445000.0,2,35.8,Stare Miasto,secondary,1133,0.176522506619594,0.5710503089143866
117,610000.0,2,50.0,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
118,1074453.0,3,55.49,Stare Miasto,primary,1133,0.264783759929391,0.5710503089143866
119,659000.0,3,57.47,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
120,458800.0,2,32.0,Krzyki,primary,1802,0.11098779134295228,0.5477247502774695
121,1249000.0,3,85.0,Fabryczna,secondary,1211,0.2477291494632535,0.4624277456647399
122,719810.0,3,63.7,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
123,665032.0,3,59.4,Fabryczna,primary,1211,0.2477291494632535,0.4624277456647399
124,460000.0,2,40.0,Śródmieście,secondary,804,0.24875621890547264,0.4092039800995025
125,741000.0,6,67.41,Krzyki,secondary,1802,0.3329633740288568,0.5477247502774695
126,1190000.0,2,43.5,Stare Miasto,secondary,1133,0.176522506619594,0.5710503089143866
127,690045.0,3,54.42,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
128,779304.0,4,68.36,Psie Pole,primary,1233,0.32441200324412006,0.6796431467964315
129,689000.0,2,53.0,Śródmieście,primary,804,0.24875621890547264,0.4092039800995025
130,983810.0,4,75.1,Krzyki,primary,1802,0.22197558268590456,0.5477247502774695
131,661000.0,3,62.0,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
132,1220000.0,3,64.5,Śródmieście,secondary,804,0.3731343283582089,0.4092039800995025
133,550000.0,3,56.5,Fabryczna,secondary,1211,0.2477291494632535,0.4624277456647399
134,1069000.0,4,80.01,Stare Miasto,primary,1133,0.353045013239188,0.5710503089143866
135,548976.0,2,47.9,Krzyki,primary,1802,0.11098779134295228,0.5477247502774695
136,701046.0,1,38.52,Stare Miasto,primary,1133,0.088261253309797,0.5710503089143866
137,1150000.0,4,73.4,Krzyki,secondary,1802,0.22197558268590456,0.5477247502774695
138,699000.0,3,78.74,Śródmieście,secondary,804,0.3731343283582089,0.4092039800995025
139,730000.0,4,69.73,Psie Pole,secondary,1233,0.32441200324412006,0.6796431467964315
140,755811.0,3,62.45,Stare Miasto,primary,1133,0.264783759929391,0.5710503089143866
141,625000.0,2,50.0,Śródmieście,secondary,804,0.24875621890547264,0.4092039800995025
142,569000.0,2,46.0,Psie Pole,primary,1233,0.16220600162206003,0.6796431467964315
143,890000.0,3,49.46,Stare Miasto,secondary,1133,0.264783759929391,0.5710503089143866
144,660000.0,2,45.0,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
145,630000.0,3,61.48,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
146,622250.0,2,47.5,Psie Pole,secondary,1233,0.16220600162206003,0.6796431467964315
147,355668.0,2,33.24,Krzyki,primary,1802,0.11098779134295228,0.5477247502774695
148,735000.0,3,54.0,Psie Pole,secondary,1233,0.24330900243309003,0.6796431467964315
149,682000.0,2,45.69,Śródmieście,primary,804,0.24875621890547264,0.4092039800995025
150,510000.0,2,48.59,Stare Miasto,secondary,1133,0.176522506619594,0.5710503089143866
151,855001.0,3,61.6,Fabryczna,secondary,1211,0.2477291494632535,0.4624277456647399
152,685130.0,2,52.3,Fabryczna,primary,1211,0.16515276630883566,0.4624277456647399
153,609504.0,2,36.28,Krzyki,primary,1802,0.11098779134295228,0.5477247502774695
154,518350.0,2,48.0,Fabryczna,primary,1211,0.16515276630883566,0.4624277456647399
155,619000.0,2,48.76,Psie Pole,primary,1233,0.16220600162206003,0.6796431467964315
156,588720.0,2,44.6,Śródmieście,primary,804,0.24875621890547264,0.4092039800995025
157,998990.0,3,65.0,Stare Miasto,secondary,1133,0.264783759929391,0.5710503089143866
158,989653.0,4,78.7,Śródmieście,primary,804,0.4975124378109453,0.4092039800995025
159,725000.0,3,75.25,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
160,857900.0,4,93.53,Fabryczna,primary,1211,0.3303055326176713,0.4624277456647399
161,560000.0,3,46.5,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
162,780670.0,3,66.44,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
163,420000.0,2,35.0,Stare Miasto,secondary,1133,0.176522506619594,0.5710503089143866
164,690000.0,2,43.5,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
165,699000.0,3,55.01,Psie Pole,secondary,1233,0.24330900243309003,0.6796431467964315
166,540000.0,1,35.5,Stare Miasto,primary,1133,0.088261253309797,0.5710503089143866
167,1100000.0,1,38.74,Stare Miasto,primary,1133,0.088261253309797,0.5710503089143866
168,631958.0,4,59.35,Krzyki,primary,1802,0.22197558268590456,0.5477247502774695
169,799000.0,3,68.3,Psie Pole,secondary,1233,0.24330900243309003,0.6796431467964315
170,799900.0,2,59.83,Stare Miasto,secondary,1133,0.176522506619594,0.5710503089143866
171,570000.0,2,50.5,Fabryczna,secondary,1211,0.16515276630883566,0.4624277456647399
172,699999.0,3,90.65,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
173,747196.0,3,69.46,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
174,599000.0,3,51.58,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
175,560000.0,2,48.0,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
176,567541.0,2,38.09,Krzyki,primary,1802,0.11098779134295228,0.5477247502774695
177,829000.0,4,73.0,Psie Pole,primary,1233,0.32441200324412006,0.6796431467964315
178,670347.0,4,72.47,Psie Pole,primary,1233,0.32441200324412006,0.6796431467964315
179,499000.0,2,46.11,Fabryczna,secondary,1211,0.16515276630883566,0.4624277456647399
180,704000.0,3,63.7,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
181,759000.0,3,63.0,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
182,518998.0,2,38.83,Psie Pole,primary,1233,0.16220600162206003,0.6796431467964315
183,489000.0,2,41.0,Psie Pole,secondary,1233,0.16220600162206003,0.6796431467964315
184,329900.0,2,56.5,Stare Miasto,secondary,1133,0.176522506619594,0.5710503089143866
185,740000.0,3,50.02,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
186,562048.0,2,43.91,Psie Pole,primary,1233,0.16220600162206003,0.6796431467964315
187,463887.0,2,37.26,Psie Pole,primary,1233,0.16220600162206003,0.6796431467964315
188,761900.0,4,65.42,Fabryczna,primary,1211,0.3303055326176713,0.4624277456647399
189,609000.0,1,38.56,Stare Miasto,primary,1133,0.088261253309797,0.5710503089143866
190,999999.0,3,66.0,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
191,700000.0,3,60.0,Psie Pole,secondary,1233,0.24330900243309003,0.6796431467964315
192,599000.0,2,56.98,Śródmieście,secondary,804,0.24875621890547264,0.4092039800995025
193,734898.0,3,50.37,Stare Miasto,primary,1133,0.264783759929391,0.5710503089143866
194,750000.0,4,77.0,Psie Pole,secondary,1233,0.32441200324412006,0.6796431467964315
195,671500.0,3,60.55,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
196,445000.0,2,44.0,Śródmieście,secondary,804,0.24875621890547264,0.4092039800995025
197,538000.0,2,44.0,Krzyki,primary,1802,0.11098779134295228,0.5477247502774695
198,749000.0,3,61.0,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
199,926900.0,4,71.3,Śródmieście,primary,804,0.4975124378109453,0.4092039800995025
200,980000.0,3,68.98,Stare Miasto,secondary,1133,0.264783759929391,0.5710503089143866
201,535000.0,3,51.0,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
202,768915.0,3,73.23,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
203,687831.0,3,60.87,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
204,537056.0,3,51.64,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
205,715000.0,3,55.0,Psie Pole,secondary,1233,0.24330900243309003,0.6796431467964315
206,290000.0,2,33.83,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
207,950880.0,4,67.2,Śródmieście,primary,804,0.4975124378109453,0.4092039800995025
208,485000.0,2,56.5,Śródmieście,secondary,804,0.24875621890547264,0.4092039800995025
209,899000.0,3,63.44,Psie Pole,secondary,1233,0.24330900243309003,0.6796431467964315
210,1150000.0,4,78.35,Krzyki,secondary,1802,0.22197558268590456,0.5477247502774695
211,736581.0,3,58.09,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
212,599000.0,3,60.0,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
213,637000.0,3,55.5,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
214,632000.0,3,61.0,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
215,399058.0,2,41.14,Krzyki,primary,1802,0.11098779134295228,0.5477247502774695
216,499000.0,2,47.6,Fabryczna,secondary,1211,0.16515276630883566,0.4624277456647399
217,712840.0,3,56.8,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
218,779000.0,3,46.44,Stare Miasto,secondary,1133,0.264783759929391,0.5710503089143866
219,695538.0,2,39.45,Stare Miasto,primary,1133,0.176522506619594,0.5710503089143866
220,729997.0,4,70.0,Psie Pole,secondary,1233,0.32441200324412006,0.6796431467964315
221,889236.0,2,53.92,Stare Miasto,primary,1133,0.176522506619594,0.5710503089143866
222,520000.0,2,48.02,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
223,684000.0,2,37.0,Śródmieście,secondary,804,0.24875621890547264,0.4092039800995025
224,689000.0,3,55.96,Stare Miasto,primary,1133,0.264783759929391,0.5710503089143866
225,819000.0,4,69.24,Psie Pole,primary,1233,0.32441200324412006,0.6796431467964315
226,504595.0,2,38.0,Fabryczna,primary,1211,0.16515276630883566,0.4624277456647399
227,932786.0,3,59.14,Stare Miasto,primary,1133,0.264783759929391,0.5710503089143866
228,861779.0,4,96.37,Psie Pole,primary,1233,0.32441200324412006,0.6796431467964315
229,408320.0,3,46.4,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
230,649001.0,3,51.49,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
231,459000.0,2,50.8,Psie Pole,secondary,1233,0.16220600162206003,0.6796431467964315
232,538824.0,1,30.61,Stare Miasto,primary,1133,0.088261253309797,0.5710503089143866
233,599000.0,2,40.1,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
234,499000.0,2,38.63,Stare Miasto,secondary,1133,0.176522506619594,0.5710503089143866
235,575000.0,3,52.12,Psie Pole,secondary,1233,0.24330900243309003,0.6796431467964315
236,590000.0,3,61.01,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
237,681645.0,3,66.55,Fabryczna,primary,1211,0.2477291494632535,0.4624277456647399
238,590730.0,2,40.6,Krzyki,primary,1802,0.11098779134295228,0.5477247502774695
239,589000.0,3,48.5,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
240,660000.0,2,48.8,Fabryczna,secondary,1211,0.16515276630883566,0.4624277456647399
241,632959.0,3,60.92,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
242,795905.0,3,49.9,Śródmieście,primary,804,0.3731343283582089,0.4092039800995025
243,895000.0,2,60.67,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
244,572329.0,4,55.75,Krzyki,primary,1802,0.22197558268590456,0.5477247502774695
245,1227105.0,4,81.4,Śródmieście,primary,804,0.4975124378109453,0.4092039800995025
246,631000.0,4,70.19,Psie Pole,primary,1233,0.32441200324412006,0.6796431467964315
247,499000.0,2,46.11,Fabryczna,secondary,1211,0.16515276630883566,0.4624277456647399
248,719741.0,3,64.32,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
249,519000.0,2,36.0,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
250,447000.0,2,42.13,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
251,610000.0,2,46.05,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
252,685335.0,3,65.27,Fabryczna,primary,1211,0.2477291494632535,0.4624277456647399
253,499000.0,2,35.0,Stare Miasto,secondary,1133,0.176522506619594,0.5710503089143866
254,492900.0,2,41.73,Fabryczna,primary,1211,0.16515276630883566,0.4624277456647399
255,700000.0,3,70.5,Fabryczna,secondary,1211,0.2477291494632535,0.4624277456647399
256,614443.0,3,54.91,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
257,553336.0,3,67.48,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
258,541725.0,1,35.43,Stare Miasto,primary,1133,0.088261253309797,0.5710503089143866
259,488960.0,2,38.2,Psie Pole,primary,1233,0.16220600162206003,0.6796431467964315
260,364999.0,1,30.89,Psie Pole,primary,1233,0.08110300081103002,0.6796431467964315
261,693515.0,2,39.8,Śródmieście,primary,804,0.24875621890547264,0.4092039800995025
262,730000.0,2,69.0,Śródmieście,secondary,804,0.24875621890547264,0.4092039800995025
263,667000.0,3,59.9,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
264,504595.0,2,37.6,Fabryczna,primary,1211,0.16515276630883566,0.4624277456647399
265,750000.0,5,85.0,Psie Pole,secondary,1233,0.40551500405515,0.6796431467964315
266,524000.0,2,37.45,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
267,499000.0,2,48.0,Fabryczna,secondary,1211,0.16515276630883566,0.4624277456647399
268,475000.0,1,35.0,Krzyki,secondary,1802,0.05549389567147614,0.5477247502774695
269,498000.0,1,34.5,Krzyki,primary,1802,0.05549389567147614,0.5477247502774695
270,792120.0,4,64.4,Fabryczna,primary,1211,0.3303055326176713,0.4624277456647399
271,538208.0,4,61.5,Krzyki,primary,1802,0.22197558268590456,0.5477247502774695
272,889000.0,4,77.06,Psie Pole,primary,1233,0.32441200324412006,0.6796431467964315
273,689000.0,3,57.47,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
274,950000.0,4,62.6,Stare Miasto,secondary,1133,0.353045013239188,0.5710503089143866
275,849225.0,4,67.0,Krzyki,primary,1802,0.22197558268590456,0.5477247502774695
276,1082528.0,4,92.13,Krzyki,primary,1802,0.22197558268590456,0.5477247502774695
277,625131.0,2,46.0,Stare Miasto,secondary,1133,0.176522506619594,0.5710503089143866
278,635000.0,2,45.0,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
279,790000.0,3,91.1,Śródmieście,secondary,804,0.3731343283582089,0.4092039800995025
280,836880.0,3,63.4,Śródmieście,primary,804,0.3731343283582089,0.4092039800995025
281,629000.0,3,63.17,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
282,797500.0,3,54.84,Psie Pole,secondary,1233,0.24330900243309003,0.6796431467964315
283,799000.0,2,40.25,Śródmieście,secondary,804,0.24875621890547264,0.4092039800995025
284,649000.0,3,60.0,Stare Miasto,secondary,1133,0.264783759929391,0.5710503089143866
285,889236.0,2,53.92,Stare Miasto,primary,1133,0.176522506619594,0.5710503089143866
286,624000.0,3,73.5,Śródmieście,secondary,804,0.3731343283582089,0.4092039800995025
287,587854.0,2,47.83,Fabryczna,primary,1211,0.16515276630883566,0.4624277456647399
288,699000.0,3,66.0,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
289,630000.0,3,58.85,Psie Pole,secondary,1233,0.24330900243309003,0.6796431467964315
290,593000.0,3,62.51,Śródmieście,secondary,804,0.3731343283582089,0.4092039800995025
291,648900.0,2,50.0,Stare Miasto,secondary,1133,0.176522506619594,0.5710503089143866
292,634900.0,3,71.8,Fabryczna,primary,1211,0.2477291494632535,0.4624277456647399
293,399000.0,2,36.0,Psie Pole,secondary,1233,0.16220600162206003,0.6796431467964315
294,550000.0,2,40.77,Śródmieście,secondary,804,0.24875621890547264,0.4092039800995025
295,578500.0,3,52.6,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
296,683534.0,3,51.01,Fabryczna,primary,1211,0.2477291494632535,0.4624277456647399
297,355000.0,1,29.38,Śródmieście,secondary,804,0.12437810945273632,0.4092039800995025
298,584192.0,2,45.64,Psie Pole,primary,1233,0.16220600162206003,0.6796431467964315
299,606294.0,3,60.61,Fabryczna,primary,1211,0.2477291494632535,0.4624277456647399
300,661711.0,3,61.9,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
301,844480.0,3,52.78,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
302,970000.0,3,68.15,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
303,589999.0,2,51.4,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
304,790983.0,3,53.9,Śródmieście,primary,804,0.3731343283582089,0.4092039800995025
305,724270.0,4,72.5,Psie Pole,primary,1233,0.32441200324412006,0.6796431467964315
306,498000.0,2,46.11,Fabryczna,secondary,1211,0.16515276630883566,0.4624277456647399
307,530000.0,2,54.81,Śródmieście,secondary,804,0.24875621890547264,0.4092039800995025
308,730092.0,2,55.31,Fabryczna,primary,1211,0.16515276630883566,0.4624277456647399
309,674560.0,2,48.02,Psie Pole,primary,1233,0.16220600162206003,0.6796431467964315
310,599605.0,3,48.0,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
311,475000.0,2,41.0,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
312,463000.0,3,47.84,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
313,799000.0,2,59.0,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
314,610264.0,1,38.64,Stare Miasto,primary,1133,0.088261253309797,0.5710503089143866
315,867000.0,4,77.3,Stare Miasto,primary,1133,0.353045013239188,0.5710503089143866
316,655000.0,3,60.0,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
317,1149900.0,5,84.0,Stare Miasto,secondary,1133,0.44130626654898497,0.5710503089143866
318,665150.0,3,53.0,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
319,698999.0,2,47.39,Stare Miasto,secondary,1133,0.176522506619594,0.5710503089143866
320,867840.0,3,51.2,Śródmieście,primary,804,0.3731343283582089,0.4092039800995025
321,839489.0,3,68.71,Stare Miasto,primary,1133,0.264783759929391,0.5710503089143866
322,1188034.0,2,56.6,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
323,657552.0,3,57.98,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
324,549000.0,2,44.08,Psie Pole,primary,1233,0.16220600162206003,0.6796431467964315
325,1120000.0,2,44.0,Śródmieście,secondary,804,0.24875621890547264,0.4092039800995025
326,611688.0,2,36.41,Krzyki,primary,1802,0.11098779134295228,0.5477247502774695
327,878900.0,4,95.91,Fabryczna,primary,1211,0.3303055326176713,0.4624277456647399
328,832000.0,3,71.0,Stare Miasto,primary,1133,0.264783759929391,0.5710503089143866
329,486000.0,2,37.0,Krzyki,primary,1802,0.11098779134295228,0.5477247502774695
330,578775.0,2,42.4,Krzyki,primary,1802,0.11098779134295228,0.5477247502774695
331,647000.0,2,49.0,Psie Pole,secondary,1233,0.16220600162206003,0.6796431467964315
332,720000.0,3,57.03,Fabryczna,secondary,1211,0.2477291494632535,0.4624277456647399
333,638231.0,3,58.11,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
334,588720.0,2,44.6,Śródmieście,primary,804,0.24875621890547264,0.4092039800995025
335,585234.0,2,50.02,Fabryczna,primary,1211,0.16515276630883566,0.4624277456647399
336,474900.0,2,45.32,Fabryczna,primary,1211,0.16515276630883566,0.4624277456647399
337,634000.0,2,52.1,Fabryczna,secondary,1211,0.16515276630883566,0.4624277456647399
338,737699.0,3,58.3,Stare Miasto,primary,1133,0.264783759929391,0.5710503089143866
339,862000.0,4,79.7,Śródmieście,primary,804,0.4975124378109453,0.4092039800995025
340,838440.0,2,38.55,Stare Miasto,primary,1133,0.176522506619594,0.5710503089143866
341,610000.0,2,38.64,Stare Miasto,primary,1133,0.176522506619594,0.5710503089143866
342,699600.0,2,53.0,Śródmieście,primary,804,0.24875621890547264,0.4092039800995025
343,435000.0,2,33.0,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
344,774894.0,3,73.87,Fabryczna,primary,1211,0.2477291494632535,0.4624277456647399
345,597442.0,2,45.09,Fabryczna,primary,1211,0.16515276630883566,0.4624277456647399
346,525003.0,2,37.77,Psie Pole,secondary,1233,0.16220600162206003,0.6796431467964315
347,755000.0,3,63.0,Stare Miasto,primary,1133,0.264783759929391,0.5710503089143866
348,722469.0,3,57.43,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
349,580000.0,2,42.0,Fabryczna,secondary,1211,0.16515276630883566,0.4624277456647399
350,1150000.0,5,75.59,Śródmieście,secondary,804,0.6218905472636816,0.4092039800995025
351,482395.0,2,35.4,Fabryczna,primary,1211,0.16515276630883566,0.4624277456647399
352,357816.0,2,35.08,Krzyki,primary,1802,0.11098779134295228,0.5477247502774695
353,499000.0,3,44.44,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
354,907000.0,3,55.5,Śródmieście,primary,804,0.3731343283582089,0.4092039800995025
355,596000.0,2,47.2,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
356,965640.0,4,80.47,Krzyki,primary,1802,0.22197558268590456,0.5477247502774695
357,563000.0,2,47.2,Psie Pole,primary,1233,0.16220600162206003,0.6796431467964315
358,869860.0,4,71.3,Śródmieście,primary,804,0.4975124378109453,0.4092039800995025
359,777000.0,3,55.0,Psie Pole,secondary,1233,0.24330900243309003,0.6796431467964315
360,683998.0,2,37.0,Śródmieście,secondary,804,0.24875621890547264,0.4092039800995025
361,864041.0,1,50.64,Stare Miasto,primary,1133,0.088261253309797,0.5710503089143866
362,719420.0,1,55.34,Fabryczna,primary,1211,0.08257638315441783,0.4624277456647399
363,1007000.0,3,67.0,Śródmieście,primary,804,0.3731343283582089,0.4092039800995025
364,950000.0,3,90.7,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
365,822127.0,4,68.19,Fabryczna,primary,1211,0.3303055326176713,0.4624277456647399
