,price,rooms,area,location1,market
590,538208.0,4,61.16,Krzyki,primary
591,648997.0,3,59.0,Krzyki,secondary
592,830900.0,6,94.92,Fabryczna,primary
593,1019352.0,4,86.72,Stare Miasto,primary
594,358385.0,2,47.92,Fabryczna,primary
595,343500.0,2,31.0,Krzyki,primary
596,574066.0,2,46.71,Psie Pole,primary
597,965000.0,4,75.0,Śródmieście,primary
598,550000.0,2,48.34,Stare Miasto,secondary
599,788999.0,4,70.0,Psie Pole,primary
600,1099900.0,3,74.0,Psie Pole,secondary
601,1003578.0,3,53.43,Stare Miasto,primary
602,747450.0,3,66.44,Krzyki,primary
603,581496.0,3,54.91,Psie Pole,primary
604,616900.0,2,69.02,Fabryczna,primary
605,629680.0,2,46.3,Psie Pole,primary
606,509000.0,2,49.3,Fabryczna,secondary
607,862400.0,4,85.22,Krzyki,primary
608,648875.0,4,72.5,Psie Pole,primary
609,620000.0,3,62.7,Krzyki,secondary
610,567250.0,2,46.71,Krzyki,primary
611,835000.0,3,68.0,Krzyki,secondary
612,886000.0,2,46.0,Krzyki,secondary
613,520000.0,2,44.0,Stare Miasto,secondary
614,854403.0,3,63.6,Stare Miasto,primary
615,929772.0,4,84.3,Stare Miasto,primary
616,699000.0,3,57.28,Stare Miasto,secondary
617,590000.0,4,94.0,Psie Pole,primary
618,724000.0,2,80.5,Śródmieście,secondary
619,565075.0,2,44.67,Krzyki,primary
620,629000.0,3,64.59,Psie Pole,secondary
621,925900.0,2,44.0,Stare Miasto,primary
622,673000.0,2,52.0,Stare Miasto,secondary
623,1200000.0,4,89.54,Krzyki,secondary
624,799000.0,3,68.0,Psie Pole,secondary
625,528850.0,4,59.7,Krzyki,primary
626,840000.0,4,75.0,Krzyki,secondary
627,1060000.0,2,44.0,Śródmieście,secondary
628,699999.0,3,59.0,Fabryczna,primary
629,380000.0,2,54.0,Psie Pole,secondary
630,613549.0,1,40.8,Stare Miasto,primary
631,589000.0,3,47.51,Stare Miasto,secondary
632,1189001.0,4,87.34,Stare Miasto,primary
633,541260.0,2,37.2,Fabryczna,primary
634,593000.0,3,62.5,Śródmieście,secondary
635,769908.0,3,69.05,Krzyki,primary
636,960000.0,4,80.1,Psie Pole,secondary
637,588994.0,3,48.85,Krzyki,primary
638,639997.0,3,61.0,Fabryczna,secondary
639,719000.0,3,64.0,Psie Pole,primary
640,920678.0,4,74.7,Krzyki,primary
641,950000.0,3,100.65,Śródmieście,secondary
642,640000.0,2,36.0,Fabryczna,secondary
643,530000.0,2,29.96,Psie Pole,secondary
644,1254960.0,2,46.48,Stare Miasto,secondary
645,549263.0,1,32.89,Krzyki,primary
646,494162.0,1,30.45,Stare Miasto,primary
647,705550.0,3,58.07,Krzyki,primary
648,666390.0,3,61.76,Krzyki,primary
649,781450.0,3,59.0,Psie Pole,primary
650,402225.0,1,29.9,Krzyki,primary
651,499000.0,1,35.0,Krzyki,secondary
652,762042.0,2,41.85,Stare Miasto,primary
653,465000.0,2,37.0,Fabryczna,secondary
654,818728.0,4,70.58,Krzyki,primary
655,619970.0,1,47.69,Fabryczna,primary
656,1107265.0,4,92.24,Stare Miasto,primary
657,653480.0,2,52.7,Śródmieście,primary
658,889000.0,3,72.52,Psie Pole,primary
659,450000.0,1,30.57,Psie Pole,secondary
660,556000.0,2,34.79,Stare Miasto,secondary
661,609000.0,2,45.76,Stare Miasto,primary
662,619710.0,3,59.02,Fabryczna,primary
663,609120.0,2,38.07,Stare Miasto,primary
664,600000.0,1,33.5,Śródmieście,primary
665,387000.0,1,31.61,Psie Pole,secondary
666,450000.0,2,37.5,Fabryczna,secondary
667,699000.0,3,60.5,Fabryczna,secondary
668,539000.0,2,56.0,Śródmieście,secondary
669,790000.0,4,98.0,Psie Pole,secondary
670,450000.0,2,31.39,Stare Miasto,secondary
671,627000.0,3,56.3,Psie Pole,primary
672,781314.0,3,73.02,Krzyki,primary
673,849000.0,3,55.0,Śródmieście,secondary
674,434204.0,1,29.74,Fabryczna,primary
675,428000.0,3,59.28,Fabryczna,primary
676,647997.0,2,43.2,Krzyki,secondary
677,829000.0,4,93.4,Krzyki,secondary
678,728900.0,4,77.22,Psie Pole,primary
679,695000.0,3,64.0,Fabryczna,secondary
680,778800.0,4,73.71,Fabryczna,primary
681,470000.0,1,33.2,Krzyki,secondary
682,664960.0,3,64.0,Psie Pole,primary
683,550000.0,2,41.0,Fabryczna,secondary
684,838454.0,3,61.43,Stare Miasto,primary
685,590364.0,2,47.61,Psie Pole,primary
686,529680.0,2,44.36,Krzyki,primary
687,570000.0,1,43.0,Krzyki,secondary
688,795693.0,3,55.34,Stare Miasto,primary
689,671945.0,3,58.43,Krzyki,primary
690,575000.0,3,58.0,Śródmieście,secondary
691,480000.0,3,35.0,Fabryczna,secondary
692,599000.0,3,52.65,Psie Pole,primary
693,526880.0,3,59.2,Psie Pole,primary
694,249000.0,1,40.0,Fabryczna,secondary
695,577723.0,2,45.49,Krzyki,primary
696,711600.0,3,59.3,Fabryczna,primary
697,725000.0,3,71.0,Krzyki,secondary
698,735540.0,3,60.8,Fabryczna,primary
699,666390.0,2,56.1,Śródmieście,secondary
700,575000.0,2,51.0,Stare Miasto,secondary
701,761000.0,3,57.0,Stare Miasto,primary
702,886113.0,4,79.83,Krzyki,primary
703,659900.0,2,50.0,Stare Miasto,secondary
704,1138000.0,2,49.6,Stare Miasto,secondary
705,549999.0,2,36.9,Stare Miasto,primary
706,509900.0,1,30.0,Śródmieście,primary
707,595000.0,3,48.1,Krzyki,secondary
708,549731.0,2,35.72,Stare Miasto,primary
709,545000.0,3,48.3,Krzyki,secondary
710,649997.0,3,61.0,Fabryczna,secondary
711,711552.0,2,37.91,Stare Miasto,primary
712,777342.0,2,37.94,Stare Miasto,primary
713,538900.0,2,44.65,Fabryczna,primary
714,590000.0,2,50.5,Psie Pole,secondary
715,705808.0,3,56.92,Psie Pole,primary
716,1149000.0,2,52.4,Śródmieście,secondary
717,885484.0,4,71.41,Krzyki,primary
718,945984.0,2,49.27,Psie Pole,primary
719,550000.0,2,33.64,Stare Miasto,secondary
720,579003.0,2,59.8,Stare Miasto,secondary
721,919000.0,3,52.0,Stare Miasto,secondary
722,667345.0,3,58.03,Krzyki,primary
723,569000.0,3,38.82,Psie Pole,primary
724,560000.0,2,33.6,Stare Miasto,secondary
725,689000.0,2,45.63,Śródmieście,primary
726,1250000.0,3,84.33,Stare Miasto,secondary
727,678000.0,3,59.8,Psie Pole,secondary
728,559000.0,2,37.0,Stare Miasto,primary
729,692000.0,3,52.0,Śródmieście,primary
730,941341.0,4,67.82,Krzyki,primary
731,729999.0,2,69.0,Śródmieście,secondary
732,580000.0,3,47.0,Krzyki,secondary
733,599000.0,3,60.0,Krzyki,secondary
734,679000.0,3,66.46,Psie Pole,primary
735,780000.0,4,87.0,Śródmieście,secondary
736,1003000.0,2,55.17,Stare Miasto,secondary
737,499000.0,2,47.6,Fabryczna,secondary
738,850000.0,4,61.0,Fabryczna,secondary
739,639000.0,2,49.82,Stare Miasto,primary
740,1000000.0,3,66.98,Śródmieście,primary
741,554900.0,2,52.0,Psie Pole,secondary
742,790000.0,4,85.44,Fabryczna,secondary
743,768372.0,3,58.21,Stare Miasto,primary
744,888500.0,2,53.92,Stare Miasto,primary
745,749000.0,3,69.91,Krzyki,secondary
746,517998.0,2,38.82,Psie Pole,primary
747,819000.0,3,65.0,Krzyki,secondary
748,663663.0,2,46.41,Krzyki,primary
749,797036.0,3,68.71,Krzyki,primary
750,475000.0,2,44.0,Fabryczna,secondary
751,870000.0,3,70.16,Krzyki,secondary
752,550000.0,2,51.93,Fabryczna,secondary
753,519800.0,2,37.0,Stare Miasto,secondary
754,500000.0,2,52.7,Fabryczna,secondary
755,662055.0,3,57.57,Krzyki,primary
756,639000.0,3,50.0,Psie Pole,primary
757,697374.0,2,38.31,Stare Miasto,primary
758,849000.0,4,61.19,Fabryczna,secondary
759,579000.0,3,65.0,Fabryczna,secondary
760,744002.0,3,58.24,Stare Miasto,primary
761,429999.0,2,51.0,Stare Miasto,secondary
762,600000.0,1,38.6,Stare Miasto,primary
763,714327.0,3,58.17,Krzyki,primary
764,599000.0,3,64.5,Fabryczna,secondary
765,569900.0,2,67.5,Fabryczna,secondary
766,887799.0,4,96.36,Psie Pole,primary
767,339000.0,1,30.0,Śródmieście,secondary
768,876910.0,2,44.94,Śródmieście,primary
769,515000.0,2,44.38,Stare Miasto,secondary
770,613881.0,3,55.0,Stare Miasto,secondary
771,590000.0,2,52.0,Krzyki,secondary
772,579000.0,2,49.7,Psie Pole,secondary
773,656100.0,2,30.95,Śródmieście,primary
774,799997.0,2,54.0,Stare Miasto,secondary
775,518940.0,1,38.44,Krzyki,primary
776,769000.0,3,92.0,Krzyki,secondary
777,658078.0,2,46.1,Krzyki,primary
778,568664.0,2,46.65,Psie Pole,primary
779,878444.0,3,63.2,Śródmieście,secondary
780,599000.0,3,67.0,Śródmieście,secondary
781,450000.0,2,49.0,Psie Pole,secondary
782,855436.0,3,62.54,Stare Miasto,primary
783,624000.0,2,37.0,Stare Miasto,primary
784,519000.0,2,36.0,Stare Miasto,secondary
785,580000.0,3,57.3,Śródmieście,secondary
786,460000.0,2,40.0,Krzyki,secondary
787,584169.0,1,34.6,Stare Miasto,primary
788,755000.0,2,64.7,Krzyki,secondary
789,537344.0,2,41.98,Psie Pole,primary
790,709000.0,3,61.38,Psie Pole,primary
791,790000.0,3,53.05,Fabryczna,secondary
792,980000.0,3,61.87,Śródmieście,secondary
793,548808.0,3,58.87,Śródmieście,secondary
794,649000.0,3,67.23,Krzyki,primary
795,458790.0,2,39.3,Fabryczna,primary
796,437000.0,3,59.33,Fabryczna,primary
797,569000.0,2,44.76,Psie Pole,secondary
798,588350.0,3,56.4,Krzyki,primary
799,584921.0,3,59.81,Stare Miasto,secondary
800,836880.0,3,63.4,Śródmieście,primary
801,759000.0,4,67.0,Psie Pole,secondary
802,637300.0,3,55.1,Fabryczna,primary
803,479900.0,2,54.0,Krzyki,secondary
804,658900.0,2,55.0,Krzyki,secondary
805,506920.0,1,34.96,Fabryczna,primary
806,647340.0,1,34.21,Śródmieście,primary
807,486900.0,2,41.28,Fabryczna,primary
808,797364.0,4,74.52,Krzyki,primary
809,687831.0,3,60.87,Krzyki,primary
810,573004.0,2,46.21,Psie Pole,primary
811,640000.0,2,47.0,Fabryczna,secondary
812,639999.0,2,43.0,Krzyki,secondary
813,474000.0,2,35.3,Krzyki,primary
814,423000.0,3,45.0,Krzyki,primary
815,633230.0,1,48.71,Fabryczna,primary
816,459995.0,2,40.6,Stare Miasto,secondary
817,491000.0,2,38.15,Stare Miasto,primary
818,620000.0,2,48.01,Krzyki,secondary
819,800000.0,3,73.0,Krzyki,secondary
820,645000.0,3,62.0,Stare Miasto,secondary
821,479990.0,2,48.45,Krzyki,secondary
822,755000.0,2,66.0,Stare Miasto,secondary
823,645000.0,3,62.0,Stare Miasto,secondary
824,1199000.0,3,67.0,Fabryczna,secondary
825,648888.0,3,56.92,Psie Pole,primary
826,745000.0,2,67.88,Fabryczna,secondary
827,1037000.0,3,74.08,Stare Miasto,secondary
828,749997.0,1,40.6,Fabryczna,secondary
829,202392.0,4,83.44,Fabryczna,primary
830,609997.0,3,54.97,Krzyki,secondary
831,661711.0,3,61.9,Krzyki,primary
832,554041.0,3,54.91,Psie Pole,primary
833,819939.0,3,69.9,Stare Miasto,primary
834,742395.0,2,57.55,Fabryczna,primary
835,828850.0,4,75.35,Fabryczna,primary
836,680000.0,3,54.5,Psie Pole,secondary
837,604349.0,1,34.61,Stare Miasto,primary
838,666390.0,3,61.76,Krzyki,primary
839,680000.0,3,55.0,Psie Pole,secondary
840,534647.0,2,46.94,Krzyki,primary
841,1150451.0,4,86.51,Śródmieście,primary
842,920000.0,4,70.3,Stare Miasto,secondary
843,445000.0,2,36.0,Stare Miasto,secondary
844,699000.0,3,71.0,Śródmieście,secondary
845,450000.0,3,46.23,Krzyki,secondary
846,1159000.0,4,98.41,Stare Miasto,primary
847,569000.0,3,51.69,Psie Pole,primary
848,699248.0,2,39.9,Śródmieście,primary
849,575000.0,2,46.5,Śródmieście,secondary
850,799900.0,2,63.0,Krzyki,secondary
851,781001.0,3,64.8,Fabryczna,secondary
852,709000.0,3,57.36,Psie Pole,primary
853,798963.0,2,39.7,Śródmieście,primary
854,537216.0,2,41.97,Psie Pole,primary
855,1219000.0,3,70.7,Śródmieście,secondary
856,746000.0,4,73.29,Krzyki,primary
857,527375.0,2,42.9,Fabryczna,primary
858,728000.0,3,60.66,Krzyki,secondary
859,810000.0,3,73.0,Krzyki,secondary
860,659000.0,3,52.0,Krzyki,primary
861,1049000.0,3,76.0,Psie Pole,secondary
862,767789.0,3,68.86,Krzyki,primary
863,739000.0,3,60.5,Psie Pole,primary
864,703638.0,3,57.77,Krzyki,primary
865,699999.0,4,72.21,Psie Pole,secondary
866,528980.0,2,37.9,Fabryczna,primary
867,437207.0,2,39.0,Stare Miasto,primary
868,569000.0,2,34.89,Śródmieście,primary
869,555000.0,3,55.66,Krzyki,secondary
870,965246.0,5,83.29,Fabryczna,primary
871,634000.0,1,50.16,Stare Miasto,primary
872,798140.0,3,61.49,Krzyki,primary
873,750295.0,3,63.05,Krzyki,primary
874,654240.0,2,46.4,Krzyki,primary
875,590000.0,3,48.0,Krzyki,secondary
876,684999.0,2,57.1,Śródmieście,secondary
877,399000.0,1,31.34,Śródmieście,secondary
878,542220.0,3,51.64,Psie Pole,primary
879,829000.0,4,73.0,Psie Pole,primary
880,489000.0,1,30.6,Stare Miasto,primary
881,740000.0,2,54.22,Śródmieście,secondary
882,618970.0,3,56.27,Krzyki,primary
883,735115.0,2,46.6,Stare Miasto,primary
884,979400.0,4,83.0,Psie Pole,secondary
885,472098.0,1,34.21,Fabryczna,primary
886,705808.0,3,56.92,Psie Pole,primary
887,775000.0,2,62.55,Śródmieście,secondary
888,680348.0,2,71.75,Fabryczna,primary
889,942149.0,1,68.77,Fabryczna,primary
890,538000.0,4,62.0,Stare Miasto,secondary
891,782676.0,4,72.47,Psie Pole,primary
892,630000.0,3,70.5,Fabryczna,secondary
893,1008000.0,4,81.0,Stare Miasto,primary
894,800000.0,3,65.0,Krzyki,secondary
895,559360.0,2,43.7,Psie Pole,primary
896,930000.0,3,71.71,Śródmieście,secondary
897,473400.0,2,41.5,Krzyki,primary
898,840000.0,2,49.62,Stare Miasto,secondary
899,765000.0,4,95.3,Stare Miasto,secondary
900,777034.0,3,72.62,Krzyki,primary
901,565000.0,2,47.0,Psie Pole,primary
902,637000.0,2,40.2,Śródmieście,primary
903,499000.0,2,36.02,Psie Pole,primary
904,629000.0,2,43.78,Stare Miasto,primary
905,876910.0,2,44.94,Śródmieście,primary
906,629000.0,2,49.9,Stare Miasto,secondary
907,645810.0,3,58.71,Fabryczna,primary
908,1235520.0,2,47.52,Stare Miasto,secondary
909,840070.0,3,62.82,Stare Miasto,primary
910,849000.0,4,92.6,Krzyki,secondary
911,719968.0,2,78.25,Fabryczna,primary
912,675900.0,4,59.3,Krzyki,primary
913,529311.0,2,52.11,Psie Pole,primary
914,677684.0,3,53.87,Krzyki,primary
915,631858.0,3,65.14,Psie Pole,primary
916,720000.0,2,65.0,Śródmieście,secondary
917,1000000.0,4,100.0,Psie Pole,secondary
918,535000.0,3,63.68,Krzyki,secondary
919,579999.0,2,42.0,Krzyki,secondary
920,569329.0,1,34.61,Stare Miasto,primary
921,650000.0,3,50.87,Fabryczna,secondary
922,678854.0,3,57.53,Krzyki,primary
923,719359.0,3,50.34,Stare Miasto,primary
924,371000.0,2,53.0,Stare Miasto,primary
925,614900.0,3,54.15,Fabryczna,primary
926,870000.0,2,52.0,Stare Miasto,secondary
927,524016.0,2,36.39,Fabryczna,primary
928,475000.0,2,38.3,Śródmieście,secondary
929,777000.0,2,48.0,Krzyki,secondary
930,740000.0,2,48.5,Fabryczna,secondary
931,538824.0,1,30.61,Stare Miasto,primary
932,470000.0,1,40.0,Stare Miasto,secondary
933,958028.0,4,74.7,Krzyki,primary
934,869000.0,4,71.3,Śródmieście,primary
935,702500.0,2,50.0,Krzyki,primary
936,515002.0,2,45.0,Śródmieście,secondary
937,909000.0,2,52.0,Stare Miasto,secondary
938,545408.0,2,42.61,Psie Pole,primary
939,509309.0,1,40.81,Krzyki,primary
940,682245.0,2,71.95,Fabryczna,primary
941,541551.0,2,55.83,Psie Pole,primary
942,535000.0,2,47.0,Krzyki,secondary
943,720704.0,2,78.33,Fabryczna,primary
944,673900.0,3,58.6,Krzyki,primary
945,669000.0,4,83.5,Fabryczna,secondary
946,630000.0,2,40.43,Śródmieście,primary
947,629000.0,2,38.96,Krzyki,secondary
948,614900.0,2,38.8,Śródmieście,primary
949,499000.0,2,38.82,Psie Pole,primary
950,569000.0,2,46.53,Psie Pole,primary
951,950000.0,3,62.5,Śródmieście,secondary
952,530000.0,3,54.0,Śródmieście,secondary
953,550000.0,1,35.37,Stare Miasto,secondary
954,690540.0,2,37.94,Stare Miasto,primary
955,649000.0,3,49.72,Psie Pole,primary
956,602218.0,3,62.82,Fabryczna,primary
957,579900.0,3,60.5,Fabryczna,secondary
958,859000.0,4,72.93,Psie Pole,primary
959,544980.0,2,43.1,Fabryczna,primary
960,587854.0,2,47.9,Fabryczna,primary
961,964900.0,4,75.0,Śródmieście,primary
962,674560.0,2,48.02,Psie Pole,primary
963,487000.0,3,47.0,Śródmieście,secondary
964,599000.0,3,81.78,Śródmieście,secondary
965,490000.0,2,31.0,Stare Miasto,primary
966,648750.0,3,50.0,Krzyki,primary
967,625527.0,1,40.96,Stare Miasto,primary
968,539000.0,2,46.0,Śródmieście,secondary
969,569000.0,2,47.16,Psie Pole,primary
970,699000.0,3,64.0,Psie Pole,secondary
971,747196.0,3,69.46,Psie Pole,primary
972,750275.0,3,62.6,Fabryczna,primary
973,599000.0,2,46.72,Krzyki,secondary
974,550000.0,3,55.32,Stare Miasto,secondary
975,527000.0,3,37.0,Fabryczna,secondary
976,483392.0,2,53.12,Fabryczna,primary
977,699000.0,2,50.8,Fabryczna,secondary
978,911689.0,3,69.33,Krzyki,primary
979,620000.0,3,61.0,Fabryczna,secondary
980,639000.0,3,60.4,Fabryczna,secondary
981,620000.0,3,65.0,Fabryczna,secondary
982,690175.0,3,61.8,Fabryczna,primary
983,683952.0,1,34.2,Śródmieście,primary
984,534900.0,2,44.46,Fabryczna,primary
985,864000.0,3,64.55,Stare Miasto,primary
986,678488.0,3,58.04,Psie Pole,primary
987,740188.0,3,65.33,Krzyki,primary
988,809778.0,2,41.87,Stare Miasto,primary
989,763980.0,1,36.1,Stare Miasto,primary
990,639000.0,3,51.0,Psie Pole,primary
991,1090000.0,4,85.91,Fabryczna,secondary
992,470000.0,5,52.45,Fabryczna,secondary
993,570183.0,3,57.0,Fabryczna,primary
994,710840.0,3,62.2,Fabryczna,primary
995,665214.0,3,60.62,Krzyki,primary
996,722854.0,3,59.74,Krzyki,primary
997,624150.0,1,34.2,Śródmieście,primary
998,819939.0,3,69.82,Stare Miasto,primary
999,538200.0,3,59.8,Psie Pole,primary
1000,839000.0,4,78.2,Krzyki,secondary
1001,688000.0,2,47.2,Stare Miasto,primary
1002,519000.0,2,46.7,Psie Pole,primary
1003,616900.0,4,88.27,Śródmieście,secondary
1004,435000.0,2,32.0,Krzyki,secondary
1005,544025.0,2,41.5,Krzyki,primary
1006,521870.0,2,43.5,Krzyki,primary
1007,796200.0,2,66.35,Krzyki,secondary
1008,631488.0,3,65.78,Psie Pole,primary
1009,751710.0,4,69.41,Krzyki,primary
1010,674000.0,4,69.2,Psie Pole,primary
1011,786961.0,3,59.17,Stare Miasto,primary
1012,594358.0,2,46.11,Stare Miasto,primary
1013,1177920.0,3,73.62,Śródmieście,secondary
1014,549000.0,2,40.0,Psie Pole,secondary
1015,435000.0,2,33.0,Krzyki,secondary
1016,405000.0,1,29.6,Krzyki,primary
1017,703395.0,3,58.9,Fabryczna,primary
1018,790000.0,2,56.0,Śródmieście,secondary
1019,487350.0,2,51.3,Krzyki,primary
1020,1003944.0,4,85.08,Krzyki,primary
1021,459000.0,1,38.0,Fabryczna,secondary
1022,595000.0,2,45.9,Fabryczna,secondary
1023,399999.0,1,33.8,Fabryczna,secondary
1024,722317.0,2,55.35,Fabryczna,primary
1025,1184435.0,4,78.7,Śródmieście,primary
1026,999900.0,3,74.0,Krzyki,secondary
1027,1100000.0,3,58.0,Fabryczna,secondary
1028,538500.0,2,44.14,Krzyki,primary
1029,445000.0,2,36.1,Stare Miasto,secondary
1030,850000.0,3,92.77,Stare Miasto,secondary
1031,889000.0,3,76.0,Krzyki,secondary
1032,455000.0,2,46.6,Krzyki,secondary
1033,1100000.0,3,72.7,Śródmieście,secondary
1034,1188034.0,2,56.6,Krzyki,secondary
1035,535000.0,3,63.68,Krzyki,secondary
1036,666214.0,3,60.62,Krzyki,primary
1037,528000.0,2,45.1,Psie Pole,primary
1038,890000.0,3,53.8,Fabryczna,secondary
1039,999000.0,1,92.2,Stare Miasto,primary
1040,754845.0,3,54.6,Krzyki,primary
1041,779000.0,3,54.29,Fabryczna,secondary
1042,710883.0,3,62.91,Krzyki,primary
1043,744840.0,3,62.07,Krzyki,secondary
1044,682092.0,3,66.55,Fabryczna,primary
1045,663100.0,4,72.47,Psie Pole,primary
1046,531540.0,2,42.6,Fabryczna,primary
1047,726002.0,3,67.06,Psie Pole,secondary
1048,707000.0,2,57.43,Śródmieście,secondary
1049,391000.0,2,47.93,Fabryczna,primary
1050,581496.0,3,54.91,Psie Pole,primary
1051,780480.0,3,57.6,Krzyki,primary
1052,989575.0,4,86.05,Krzyki,primary
1053,800416.0,3,62.18,Stare Miasto,primary
1054,549726.0,3,51.91,Psie Pole,primary
1055,524000.0,4,69.0,Krzyki,primary
1056,800000.0,3,75.0,Krzyki,secondary
1057,886302.0,3,61.6,Stare Miasto,primary
1058,820000.0,3,67.0,Fabryczna,secondary
1059,619900.0,3,54.47,Psie Pole,secondary
1060,550000.0,2,46.0,Śródmieście,secondary
1061,747500.0,3,65.0,Śródmieście,secondary
1062,970000.0,4,77.0,Stare Miasto,primary
1063,850000.0,3,72.0,Śródmieście,secondary
1064,618970.0,3,56.27,Krzyki,primary
1065,920000.0,3,74.0,Śródmieście,secondary
1066,317000.0,1,34.44,Psie Pole,secondary
1067,585000.0,2,47.4,Fabryczna,secondary
1068,699600.0,2,53.0,Śródmieście,primary
1069,601200.0,2,30.79,Śródmieście,primary
1070,638952.0,2,40.44,Śródmieście,primary
1071,640000.0,2,49.65,Fabryczna,secondary
1072,475828.0,3,50.62,Krzyki,primary
1073,1188000.0,2,56.6,Krzyki,secondary
1074,529000.0,2,29.35,Krzyki,secondary
1075,899000.0,4,72.82,Stare Miasto,secondary
1076,703600.0,3,60.9,Fabryczna,primary
1077,475000.0,2,43.0,Fabryczna,secondary
1078,511584.0,2,53.29,Fabryczna,primary
1079,765000.0,2,40.0,Fabryczna,secondary
1080,469000.0,2,49.2,Fabryczna,secondary
1081,995052.0,2,49.26,Psie Pole,primary
1082,920000.0,4,88.0,Psie Pole,primary
1083,580000.0,2,44.22,Fabryczna,secondary
1084,670000.0,3,64.0,Śródmieście,secondary
1085,582400.0,2,45.5,Śródmieście,primary
1086,1100000.0,3,80.32,Krzyki,secondary
1087,589000.0,3,60.0,Psie Pole,secondary
1088,818728.0,4,70.0,Krzyki,primary
1089,1018543.0,4,77.9,Krzyki,primary
1090,609480.0,2,50.79,Krzyki,primary
1091,616400.0,2,46.0,Krzyki,primary
1092,617877.0,3,52.81,Krzyki,primary
1093,638000.0,3,46.01,Krzyki,secondary
1094,589000.0,2,49.0,Krzyki,secondary
1095,619000.0,3,48.76,Psie Pole,primary
1096,425000.0,1,32.0,Fabryczna,secondary
1097,842000.0,3,66.57,Fabryczna,primary
1098,820232.0,3,59.93,Stare Miasto,primary
1099,839000.0,4,72.54,Psie Pole,primary
1100,502900.0,2,51.21,Fabryczna,primary
1101,494960.0,2,44.3,Krzyki,primary
1102,980000.0,3,68.98,Stare Miasto,secondary
1103,965246.0,5,83.29,Fabryczna,primary
1104,1111215.0,4,80.0,Psie Pole,primary
1105,629000.0,3,63.83,Psie Pole,primary
1106,829000.0,3,77.0,Fabryczna,secondary
1107,848000.0,4,62.65,Fabryczna,secondary
1108,1075000.0,2,43.0,Śródmieście,secondary
1109,561700.0,2,31.0,Stare Miasto,primary
1110,460000.0,2,32.17,Fabryczna,secondary
1111,598999.0,3,60.1,Stare Miasto,secondary
1112,566000.0,2,50.0,Krzyki,primary
1113,690000.0,3,94.0,Krzyki,secondary
1114,608185.0,2,48.3,Fabryczna,primary
1115,749000.0,4,71.0,Psie Pole,secondary
1116,652600.0,3,56.9,Fabryczna,primary
1117,606290.0,3,60.6,Fabryczna,primary
1118,549000.0,3,45.8,Stare Miasto,secondary
1119,602450.0,3,56.5,Krzyki,primary
1120,870000.0,3,73.0,Krzyki,secondary
1121,569000.0,2,46.86,Psie Pole,primary
1122,468426.0,2,41.09,Psie Pole,primary
1123,990000.0,2,59.0,Krzyki,secondary
1124,588145.0,3,61.91,Psie Pole,secondary
1125,740675.0,3,55.9,Krzyki,primary
1126,671250.0,2,53.7,Krzyki,primary
1127,594000.0,2,54.0,Stare Miasto,secondary
